Product ID,Transaction ID,Date,Product Category,Product Name,Units Sold,Unit Price,Total Revenue,Payment Method,Rating,Reviews
P1089,11089,2024-12-18,Home Appliances,Instant Pot Duo Plus,5,14521.42,72607.10,Debit Card,4,I'm impressed with the quality. Not perfect but definitely worth the investment.
P1090,11090,2024-06-06,Clothing,Everlane The Weekender Bag,1,11185.80,11185.80,Credit Card,5,Best in its category! I've tried competitors and nothing comes close to this.
P1091,11091,2024-06-24,Beauty Products,La Roche-Posay Effaclar Duo,3,2474.56,7423.68,Credit Card,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P1092,11092,2024-05-24,Beauty Products,Summer Fridays Jet Lag Mask,1,2717.72,2717.72,Google Pay,3,It's fine. Does what it's supposed to do without any standout features.
P1093,11093,2024-03-27,Clothing,Reformation Odessa Dress,3,21369.13,64107.39,Credit Card,4,Great product with excellent features. Just a few small things keep it from being perfect.
P1094,11094,2024-05-18,Beauty Products,Fenty Beauty Pro Filt'r Foundation,1,3626.92,3626.92,Credit Card,3,Works as described but nothing special. Fair value for what you pay.
P1095,11095,2024-07-06,Clothing,Patagonia Baggies Shorts,2,5015.45,10030.90,Google Pay,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P1096,11096,2024-11-26,Sports,Garmin inReach Mini 2,2,40418.09,80836.18,Debit Card,4,Good value for money. The product is well-made and serves its purpose perfectly.
P1097,11097,2024-07-20,Electronics,iPhone 14 Pro,1,128944.42,128944.42,Credit Card,1,Extremely dissatisfied. The product stopped working within the first week.
P1098,11098,2024-12-07,Electronics,Logitech MX Master 3S Mouse,1,9619.60,9619.60,Credit Card,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P1099,11099,2024-10-03,Clothing,The North Face Aconcagua Jacket,5,19418.34,97091.70,PayPal,3,It's an okay product. Does the basics but nothing extraordinary. Decent for the price.
P1100,11100,2024-07-04,Books,Normal People by Sally Rooney,1,1047.91,1047.91,Credit Card,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P1101,11101,2024-06-14,Home Appliances,Shark Robot Vacuum RV1001AE,1,29192.96,29192.96,Debit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P1102,11102,2024-10-01,Beauty Products,Fenty Beauty Foundation,1,3529.71,3529.71,Credit Card,3,Decent product for the price. Nothing to write home about but it works.
P1103,11103,2024-01-07,Beauty Products,Olaplex No. 3 Hair Perfector,1,2806.55,2806.55,Debit Card,3,"Adequate for basic use. If you need something simple, this works fine."
P1104,11104,2024-03-04,Books,The Song of Achilles by Madeline Miller,5,1204.02,6020.10,PayPal,5,Top-notch quality and performance. This has become an essential part of my daily life.
P1105,11105,2024-12-22,Sports,Nike Metcon 8,1,12614.06,12614.06,Credit Card,4,Excellent product that does the job well. Only minor complaints.
P1106,11106,2024-10-08,Sports,Theragun Prime Percussive Device,2,30776.16,61552.32,Credit Card,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P1107,11107,2024-05-24,Beauty Products,Rare Beauty Soft Pinch Liquid Blush,3,2306.46,6919.38,Credit Card,5,Best in its category! I've tried competitors and nothing comes close to this.
P1108,11108,2024-05-05,Books,The Heaven & Earth Grocery Store by James McBride,1,1448.69,1448.69,Credit Card,0,The worst product I've ever owned. Nothing works and the quality is nonexistent.
P1109,11109,2024-11-11,Home Appliances,KitchenAid Food Processor,1,23097.31,23097.31,Credit Card,4,Works great and looks good too. Very pleased with this purchase overall.
P1110,11110,2024-10-10,Electronics,Dell XPS 13 Laptop,1,101295.84,101295.84,Debit Card,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P1111,11111,2024-01-22,Clothing,Zara High-Waisted Trousers,3,4644.05,13932.15,Credit Card,4,Works great and looks good too. Very pleased with this purchase overall.
P1112,11112,2024-08-06,Beauty Products,IT Cosmetics CC+ Cream,2,4275.32,8550.64,Apple Pay,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P1113,11113,2024-01-05,Clothing,Nike Tech Fleece Joggers,1,10774.82,10774.82,Google Pay,2,Poor experience overall. The product has multiple flaws that affect usability.
P1114,11114,2024-04-03,Beauty Products,NARS Radiant Creamy Concealer,2,3153.91,6307.82,Credit Card,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P1115,11115,2024-09-10,Clothing,Stuart Weitzman Lowland Boots,2,81731.05,163462.10,Credit Card,5,Best in its category! I've tried competitors and nothing comes close to this.
P1116,11116,2024-02-12,Beauty Products,La Roche-Posay Anthelios Sunscreen,1,1986.50,1986.50,PayPal,4,Works great and looks good too. Very pleased with this purchase overall.
P1117,11117,2024-11-27,Sports,Nike Metcon 8,1,12897.58,12897.58,Debit Card,3,"It does the job adequately. Not great, not terrible, just middle of the road."
P1118,11118,2024-09-05,Sports,Yeti Hopper M30 Soft Cooler,2,34480.46,68960.92,Apple Pay,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P1119,11119,2024-06-20,Sports,Nike Metcon 8,1,12706.81,12706.81,Apple Pay,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P1120,11120,2024-01-28,Sports,Barbell Weight Set,2,29674.42,59348.84,PayPal,1,Do not buy this. The quality is abysmal and it doesn't deliver on any promises.
P1121,11121,2024-12-12,Beauty Products,Neutrogena Skincare Set,1,9066.08,9066.08,Credit Card,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P1122,11122,2024-12-04,Beauty Products,La Mer Moisturizing Cream,4,18517.12,74068.48,PayPal,0,Completely defective. The product doesn't function at all and feels like a toy.
P1123,11123,2024-08-16,Books,Happy Place by Emily Henry,2,1150.32,2300.64,PayPal,3,"Mixed feelings about this. Some features are good, others could use improvement."
P1124,11124,2024-07-27,Books,The Housemaid by Freida McFadden,2,1000.48,2000.96,PayPal,5,Best in its category! I've tried competitors and nothing comes close to this.
P1125,11125,2024-12-05,Clothing,Madewell High-Rise Skinny Jeans,1,8941.83,8941.83,PayPal,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P1126,11126,2024-10-13,Beauty Products,La Roche-Posay Anthelios Sunscreen,2,2046.61,4093.22,Debit Card,4,Really happy with this. Does exactly what it says and the quality is very good.
P1127,11127,2024-12-06,Beauty Products,NARS Radiant Creamy Concealer,1,3152.14,3152.14,Google Pay,3,Acceptable quality but there's room for improvement. I've seen better and worse.
P1128,11128,2024-09-24,Beauty Products,Olaplex No. 3 Hair Perfector,3,2861.03,8583.09,Debit Card,5,Life-changing product! I can't imagine going back to anything else now.
P1129,11129,2024-11-12,Home Appliances,Breville Smart Oven Air,1,39204.60,39204.60,PayPal,3,It's an okay product. Does the basics but nothing extraordinary. Decent for the price.
P1130,11130,2024-12-27,Sports,Spalding NBA Street Basketball,1,2425.73,2425.73,PayPal,4,Good value for money. The product is well-made and serves its purpose perfectly.
P1131,11131,2024-11-06,Home Appliances,Honeywell QuietClean Air Purifier,1,19131.39,19131.39,Credit Card,4,Excellent product that does the job well. Only minor complaints.
P1132,11132,2024-12-15,Sports,Apple Watch Series 9,3,41109.69,123329.07,Credit Card,3,"Mixed feelings about this. Some features are good, others could use improvement."
P1133,11133,2024-04-28,Beauty Products,Charlotte Tilbury Flawless Filter,1,4498.78,4498.78,Debit Card,2,Not worth the money. The product feels cheap and doesn't perform as advertised.
P1134,11134,2024-02-03,Books,Holly by Stephen King,1,1645.82,1645.82,Credit Card,4,High quality and durable. Would buy again without hesitation.
P1135,11135,2024-08-25,Electronics,Apple AirTag 4 Pack,1,9761.05,9761.05,Credit Card,3,It's an okay product. Does the basics but nothing extraordinary. Decent for the price.
P1136,11136,2024-02-17,Electronics,iPhone 15,1,79996.24,79996.24,Credit Card,1,Returned this immediately. The product was defective and poorly made.
P1137,11137,2024-11-20,Beauty Products,Rare Beauty Soft Pinch Liquid Blush,1,2314.99,2314.99,Debit Card,0,Horrible experience. The item never arrived properly and support was useless.
P1138,11138,2024-12-22,Beauty Products,La Roche-Posay Effaclar Duo,1,2423.85,2423.85,Debit Card,1,Complete waste of money. The product doesn't work as advertised at all.
P1139,11139,2024-01-28,Beauty Products,La Roche-Posay Cicaplast Baume,2,1729.34,3458.68,PayPal,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P1140,11140,2024-12-09,Clothing,Zara High-Waisted Trousers,1,4622.59,4622.59,Apple Pay,4,Really happy with this. Does exactly what it says and the quality is very good.
P1141,11141,2024-01-21,Books,Educated by Tara Westover,1,1308.93,1308.93,Credit Card,0,Completely defective. The product doesn't function at all and feels like a toy.
P1142,11142,2024-10-08,Sports,Nike Yoga Mat,1,6231.82,6231.82,Debit Card,5,Best in its category! I've tried competitors and nothing comes close to this.
P1143,11143,2024-12-28,Electronics,Apple AirTag 4 Pack,2,9777.55,19555.10,Credit Card,3,Middle of the pack. Not disappointed but not impressed either.
P1144,11144,2024-12-26,Sports,Hyperice Venom 2 Back Massager,1,19897.52,19897.52,Debit Card,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P1145,11145,2024-12-15,Home Appliances,Simplehuman Sensor Mirror Pro,4,25579.85,102319.40,Apple Pay,3,"Mixed feelings about this. Some features are good, others could use improvement."
P1146,11146,2024-04-06,Electronics,Oculus Quest 3,1,51377.12,51377.12,Credit Card,5,Top-notch quality and performance. This has become an essential part of my daily life.
P1147,11147,2024-12-25,Clothing,Aritzia Super Puff Shorty,1,24537.90,24537.90,Apple Pay,0,Worst purchase ever. Nothing about this product works as described. Total scam.
P1148,11148,2024-10-18,Sports,Spalding NBA Street Basketball,1,2518.65,2518.65,Credit Card,1,I regret buying this. It's of very low quality and not worth even a fraction of the price.
P1149,11149,2024-01-11,Books,Holly by Stephen King,4,1714.64,6858.56,PayPal,3,Middle of the pack. Not disappointed but not impressed either.
P1150,11150,2024-12-14,Clothing,Lululemon Wunder Train Leggings,1,9574.03,9574.03,Debit Card,5,Top-notch quality and performance. This has become an essential part of my daily life.
P1151,11151,2024-11-07,Home Appliances,iRobot Roomba j7+,2,58560.94,117121.88,Debit Card,0,Unbelievably bad. The product arrived broken and nobody would help me resolve it.
P1152,11152,2024-11-10,Electronics,JBL Charge 5 Speaker,2,17566.91,35133.82,PayPal,0,Completely defective. The product doesn't function at all and feels like a toy.
P1153,11153,2024-11-26,Home Appliances,Ninja Foodi 8-in-1 Pressure Cooker,1,20021.33,20021.33,Credit Card,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P1154,11154,2024-08-15,Books,Klara and the Sun by Kazuo Ishiguro,1,1426.94,1426.94,Credit Card,4,High quality and durable. Would buy again without hesitation.
P1155,11155,2024-03-10,Home Appliances,Nespresso Vertuo Next,2,16233.07,32466.14,Credit Card,4,Good value for money. The product is well-made and serves its purpose perfectly.
P1156,11156,2024-08-23,Home Appliances,Instant Pot Duo 7-in-1,1,10198.39,10198.39,Credit Card,4,Really happy with this. Does exactly what it says and the quality is very good.
P1157,11157,2024-08-23,Books,The Heaven & Earth Grocery Store by James McBride,1,1517.73,1517.73,PayPal,2,Poor experience overall. The product has multiple flaws that affect usability.
P1158,11158,2024-11-26,Clothing,Uniqlo Airism T-Shirt,2,1936.58,3873.16,PayPal,2,Doesn't live up to the hype. Overpriced for what you actually get.
P1159,11159,2024-05-27,Home Appliances,Zojirushi Bread Maker,5,29986.01,149930.05,Debit Card,4,High quality and durable. Would buy again without hesitation.
P1160,11160,2024-12-25,Beauty Products,Fenty Beauty Pro Filt'r Foundation,1,3596.00,3596.00,Credit Card,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P1161,11161,2024-10-18,Beauty Products,The Ordinary Niacinamide 10%,1,583.75,583.75,Credit Card,2,Disappointing quality for the price. Expected much better based on the description.
P1162,11162,2024-12-23,Books,To Kill a Mockingbird by Harper Lee,1,1263.97,1263.97,PayPal,4,High quality and durable. Would buy again without hesitation.
P1163,11163,2024-05-05,Clothing,Adidas Samba OG,1,10138.88,10138.88,Credit Card,5,Life-changing product! I can't imagine going back to anything else now.
P1164,11164,2024-02-26,Home Appliances,Keurig K-Elite Coffee Maker,1,13273.61,13273.61,PayPal,1,Complete waste of money. The product doesn't work as advertised at all.
P1165,11165,2024-06-16,Home Appliances,Lodge Cast Iron Skillet,4,2432.83,9731.32,Google Pay,3,"Adequate for basic use. If you need something simple, this works fine."
P1166,11166,2024-07-05,Beauty Products,Drunk Elephant Protini Polypeptide Cream,1,6634.70,6634.70,PayPal,4,Very satisfied customer. The product is well-designed and performs reliably.
P1167,11167,2024-12-21,Books,The Heaven & Earth Grocery Store by James McBride,3,1533.91,4601.73,Debit Card,2,Doesn't live up to the hype. Overpriced for what you actually get.
P1168,11168,2024-05-21,Beauty Products,Clinique Moisture Surge,1,4094.47,4094.47,Debit Card,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P1169,11169,2024-04-19,Sports,Nike Air Max 270,1,15210.68,15210.68,Credit Card,5,Best in its category! I've tried competitors and nothing comes close to this.
P1170,11170,2024-12-23,Beauty Products,Paula's Choice 2% BHA Exfoliant,1,3118.27,3118.27,Debit Card,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P1171,11171,2024-03-27,Electronics,MacBook Air M3,1,117088.59,117088.59,Google Pay,4,Excellent product that does the job well. Only minor complaints.
P1172,11172,2024-11-18,Home Appliances,Instant Pot Duo 7-in-1,3,9814.65,29443.95,Debit Card,5,Life-changing product! I can't imagine going back to anything else now.
P1173,11173,2024-10-01,Sports,Coleman Sundome 4-Person Tent,1,8889.83,8889.83,Credit Card,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P1174,11174,2024-10-03,Sports,Stance NBA Socks,1,1614.14,1614.14,Debit Card,0,Stay away from this product. It's a complete rip-off and doesn't work at all.
P1175,11175,2024-05-18,Home Appliances,Simplehuman Soap Dispenser,1,5123.30,5123.30,Credit Card,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P1176,11176,2024-12-17,Clothing,J.Crew Tippi Sweater,2,7774.22,15548.44,Credit Card,4,I'm impressed with the quality. Not perfect but definitely worth the investment.
P1177,11177,2024-08-12,Sports,Under Armour Sportstyle Shorts,1,3529.35,3529.35,Credit Card,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
