Product ID,Transaction ID,Date,Product Category,Product Name,Units Sold,Unit Price,Total Revenue,Payment Method,Rating,Reviews
P02175,22175,2025-05-26,Books,The Seven Year Slip by Ashley Poston,2,1107.65,2215.30,Debit Card,4,Works great and looks good too. Very pleased with this purchase overall.
P02176,22176,2025-11-06,Books,The Great Gatsby by F. Scott Fitzgerald,4,952.16,3808.64,Debit Card,5,Perfect in every way. The design is beautiful and the functionality is top-tier.
P02177,22177,2025-06-03,Electronics,Garmin Forerunner 970,8,67485.99,539887.92,Apple Pay,3,Decent product for the price. Nothing to write home about but it works.
P02178,22178,2025-10-11,Electronics,Garmin Forerunner 165,5,28484.53,142422.65,Debit Card,4,Good value for money. The product is well-made and serves its purpose perfectly.
P02179,22179,2025-02-27,Home Appliances,Cuisinart Air Fryer Toaster Oven,2,18138.48,36276.96,Debit Card,4,Great product with excellent features. Just a few small things keep it from being perfect.
P02180,22180,2025-06-24,Books,A Court of Thorns and Roses by Sarah J. Maas,1,1165.32,1165.32,Apple Pay,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P02181,22181,2025-03-14,Books,Babel by R.F. Kuang,1,1538.27,1538.27,Credit Card,4,Very satisfied customer. The product is well-designed and performs reliably.
P02182,22182,2025-01-28,Beauty Products,Anastasia Beverly Hills Brow Wiz,5,2312.03,11560.15,PayPal,4,Solid quality and reliable performance. I'm satisfied with this purchase and would recommend it.
P02183,22183,2025-03-15,Clothing,Alo Yoga Accolade Hoodie,1,10462.94,10462.94,UPI,2,Two stars because it works sometimes but is unreliable. Expected better.
P02184,22184,2025-10-04,Home Appliances,LEVOIT Core 300S Air Purifier,2,12291.20,24582.40,Debit Card,2,Regret this purchase. The quality doesn't match the price tag at all.
P02185,22185,2025-07-25,Sports,On Cloudsurfer 2,1,16556.51,16556.51,Credit Card,5,Life-changing product! I can't imagine going back to anything else now.
P02186,22186,2025-11-22,Beauty Products,Olaplex No.5 Bond Maintenance Conditioner,1,3065.06,3065.06,UPI,0,Worst purchase ever. Nothing about this product works as described. Total scam.
P02187,22187,2025-10-05,Clothing,Aritzia Tna Butter Hoodie,1,6290.33,6290.33,Debit Card,1,Extremely dissatisfied. The product stopped working within the first week.
P02188,22188,2025-12-28,Clothing,Zara High-Waisted Trousers,2,4587.35,9174.70,UPI,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P02189,22189,2025-04-04,Home Appliances,iRobot Roomba Combo j5+,4,48658.69,194634.76,PayPal,4,Very satisfied customer. The product is well-designed and performs reliably.
P02190,22190,2025-10-03,Beauty Products,Rare Beauty Soft Pinch Liquid Blush,5,2296.47,11482.35,Apple Pay,1,One of the worst purchases I've made. Cheap materials and poor craftsmanship.
P02191,22191,2025-03-13,Books,Normal People by Sally Rooney,2,1059.79,2119.58,PayPal,4,Solid quality and reliable performance. I'm satisfied with this purchase and would recommend it.
P02192,22192,2025-11-03,Electronics,Fujifilm Instax Mini 12,4,7443.32,29773.28,Credit Card,3,Three stars because it's average. Does the job but doesn't wow me.
P02193,22193,2025-07-13,Home Appliances,OXO Good Grips Can Opener,6,2481.88,14891.28,Credit Card,4,Very good product overall. Works well and meets my expectations. Minor improvements possible.
P02194,22194,2025-10-26,Home Appliances,Dyson V15s Detect Vacuum,2,79542.34,159084.68,Apple Pay,0,Absolute garbage. The product was broken on arrival and the company refused a refund.
P02195,22195,2025-11-01,Sports,Shokz OpenRun Pro Headphones,2,17551.76,35103.52,Credit Card,5,Best in its category! I've tried competitors and nothing comes close to this.
P02196,22196,2025-11-02,Home Appliances,Philips Premium Airfryer XXL,10,35948.19,359481.90,Debit Card,5,Life-changing product! I can't imagine going back to anything else now.
P02197,22197,2025-11-15,Electronics,iPhone 16,1,89512.52,89512.52,PayPal,4,I'm impressed with the quality. Not perfect but definitely worth the investment.
P02198,22198,2025-12-16,Electronics,iPad Pro 13 M4,1,151752.86,151752.86,Credit Card,4,Very good product overall. Works well and meets my expectations. Minor improvements possible.
P02199,22199,2025-10-17,Beauty Products,Glow Recipe Avocado Melt Retinol Eye Cream,2,4292.11,8584.22,Apple Pay,5,Top-notch quality and performance. This has become an essential part of my daily life.
P02200,22200,2025-03-11,Sports,Schwinn IC4 Indoor Cycling Bike,1,101633.22,101633.22,Apple Pay,2,Falls short of expectations. The materials feel cheap and it's overpriced.
P02201,22201,2025-02-07,Electronics,Bose QuietComfort Ultra Headphones,1,43474.76,43474.76,PayPal,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P02202,22202,2025-01-25,Books,The Woman in Me by Britney Spears,4,1664.00,6656.00,Debit Card,4,Really happy with this. Does exactly what it says and the quality is very good.
P02203,22203,2025-09-01,Electronics,Amazon Echo Show 10,8,24741.77,197934.16,Credit Card,1,Complete waste of money. The product doesn't work as advertised at all.
P02204,22204,2025-06-05,Clothing,Birkenstock Arizona Sandals,1,10007.03,10007.03,PayPal,5,I'm blown away by the quality. This is worth every single rupee. Highly recommend!
P02205,22205,2025-05-20,Beauty Products,Summer Fridays Jet Lag Mask,1,2879.87,2879.87,Credit Card,3,Average quality. Meets basic expectations but doesn't stand out from competitors.
P02206,22206,2025-02-20,Clothing,Dr. Martens 1460 Boots,2,14344.86,28689.72,Credit Card,4,Works great and looks good too. Very pleased with this purchase overall.
P02207,22207,2025-02-22,Electronics,AirPods Max USB-C,3,61029.85,183089.55,Credit Card,2,Disappointing quality for the price. Expected much better based on the description.
P02208,22208,2025-03-24,Electronics,iPhone 16 Pro,1,155396.40,155396.40,Credit Card,4,Really happy with this. Does exactly what it says and the quality is very good.
P02209,22209,2025-10-23,Books,The Housemaid by Freida McFadden,1,959.13,959.13,UPI,2,Poor experience overall. The product has multiple flaws that affect usability.
P02210,22210,2025-07-11,Clothing,J.Crew Tippi Sweater,1,8047.61,8047.61,Credit Card,1,Complete waste of money. The product doesn't work as advertised at all.
P02211,22211,2025-08-26,Clothing,Adidas Samba OG,1,10041.94,10041.94,UPI,4,Good value for money. The product is well-made and serves its purpose perfectly.
P02212,22212,2025-12-01,Clothing,Vuori Performance Joggers,1,8624.70,8624.70,Google Pay,4,Four stars because it's very good but not perfect. Still a great buy overall.
P02213,22213,2025-02-01,Home Appliances,Simplehuman Sensor Mirror Pro,4,24301.65,97206.60,Credit Card,2,The product has issues that shouldn't exist at this price point. Very underwhelming.
P02214,22214,2025-05-01,Beauty Products,Saie Glowy Super Skin Lightweight Gel,3,3151.67,9455.01,UPI,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P02215,22215,2025-06-25,Books,Atomic Habits by James Clear,5,1143.47,5717.35,Credit Card,5,Perfect in every way. The design is beautiful and the functionality is top-tier.
P02216,22216,2025-11-19,Electronics,Microsoft Surface Pro 11,2,127340.54,254681.08,Google Pay,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P02217,22217,2025-10-25,Electronics,iPhone 15 Pro Max,1,157560.16,157560.16,PayPal,1,Very disappointed. The item arrived damaged and customer service was unhelpful.
P02218,22218,2025-06-09,Clothing,Ray-Ban Aviator Classic,3,14816.26,44448.78,Credit Card,2,Falls short of expectations. The materials feel cheap and it's overpriced.
P02219,22219,2025-12-05,Home Appliances,Traeger Pro 580 Pellet Grill,5,81012.78,405063.90,Apple Pay,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P02220,22220,2025-11-28,Beauty Products,Rare Beauty Soft Pinch Liquid Blush,1,2295.43,2295.43,Credit Card,3,"Adequate for basic use. If you need something simple, this works fine."
P02221,22221,2025-08-19,Sports,Hydro Flask 24 oz Bottle,8,3210.39,25683.12,UPI,0,Zero stars if I could. The product is completely unusable and a total waste of money.
P02222,22222,2025-11-01,Home Appliances,KitchenAid Artisan Mini Stand Mixer,1,31651.87,31651.87,PayPal,4,Excellent product that does the job well. Only minor complaints.
P02223,22223,2025-02-25,Electronics,iPad 10th Gen,5,40009.20,200046.00,Credit Card,4,Great product with excellent features. Just a few small things keep it from being perfect.
P02224,22224,2025-08-10,Electronics,Nintendo Switch OLED,1,36165.98,36165.98,Credit Card,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P02225,22225,2025-06-02,Electronics,Meta Quest 3S,1,33994.96,33994.96,Credit Card,5,I'm blown away by the quality. This is worth every single rupee. Highly recommend!
P02226,22226,2025-05-04,Books,A Court of Thorns and Roses by Sarah J. Maas,6,1169.53,7017.18,Credit Card,4,I'm impressed with the quality. Not perfect but definitely worth the investment.
P02227,22227,2025-06-01,Beauty Products,Charlotte Tilbury Pillow Talk Lipstick,4,3430.29,13721.16,Credit Card,3,It's fine. Does what it's supposed to do without any standout features.
P02228,22228,2025-06-05,Clothing,Zara High-Waisted Trousers,2,4554.71,9109.42,Credit Card,3,"Mixed feelings about this. Some features are good, others could use improvement."
P02229,22229,2025-01-21,Clothing,Adidas Campus 00s,1,9928.95,9928.95,Debit Card,5,Perfect in every way. The design is beautiful and the functionality is top-tier.
P02230,22230,2025-12-09,Clothing,Arc'teryx Beta Jacket,8,40088.22,320705.76,UPI,2,Two stars because it works sometimes but is unreliable. Expected better.
P02231,22231,2025-11-24,Books,A Court of Thorns and Roses by Sarah J. Maas,1,1197.30,1197.30,Google Pay,4,Four stars because it's very good but not perfect. Still a great buy overall.
P02232,22232,2025-09-12,Books,Atomic Habits by James Clear,4,1146.83,4587.32,Credit Card,3,"Not bad, not great. It's a functional product that does what it claims."
P02233,22233,2025-10-09,Clothing,Birkenstock Boston Clogs,3,11781.19,35343.57,Credit Card,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P02234,22234,2025-04-17,Home Appliances,Weber Spirit II E-310 Gas Grill,3,56056.75,168170.25,Credit Card,5,Life-changing product! I can't imagine going back to anything else now.
P02235,22235,2025-06-21,Electronics,Logitech MX Master 4 Mouse,3,12306.16,36918.48,Google Pay,2,Disappointing quality for the price. Expected much better based on the description.
P02236,22236,2025-06-07,Electronics,Samsung Galaxy S24 Ultra,2,126269.50,252539.00,Credit Card,2,Regret this purchase. The quality doesn't match the price tag at all.
P02237,22237,2025-08-25,Books,Maybe You Should Talk to Someone by Lori Gottlieb,1,1271.46,1271.46,UPI,3,"Mixed feelings about this. Some features are good, others could use improvement."
P02238,22238,2025-12-04,Home Appliances,KitchenAid Food Processor 14-Cup,4,24516.24,98064.96,Credit Card,1,Do not buy this. The quality is abysmal and it doesn't deliver on any promises.
P02239,22239,2025-11-22,Electronics,Amazon Echo Show 10,1,24627.69,24627.69,Apple Pay,4,Really happy with this. Does exactly what it says and the quality is very good.
P02240,22240,2025-06-26,Electronics,iPad 10th Gen,4,38591.36,154365.44,Debit Card,5,Life-changing product! I can't imagine going back to anything else now.
P02241,22241,2025-06-15,Electronics,MacBook Air 13 M3,4,116788.31,467153.24,PayPal,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P02242,22242,2025-11-13,Beauty Products,Drunk Elephant T.L.C. Framboos Glycolic,8,9270.82,74166.56,Credit Card,1,Do not buy this. The quality is abysmal and it doesn't deliver on any promises.
P02243,22243,2025-12-16,Clothing,Patagonia R1 Air Fleece,2,16311.29,32622.58,Debit Card,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P02244,22244,2025-11-08,Electronics,Samsung Galaxy Tab S10 Ultra,1,109475.26,109475.26,Credit Card,5,Best in its category! I've tried competitors and nothing comes close to this.
P02245,22245,2025-03-27,Clothing,Ray-Ban Wayfarer Classic,1,13667.47,13667.47,PayPal,4,Great product with excellent features. Just a few small things keep it from being perfect.
P02246,22246,2025-07-07,Electronics,iPhone 15 Pro,1,129971.58,129971.58,Debit Card,4,High quality and durable. Would buy again without hesitation.
P02247,22247,2025-03-22,Sports,CAP Barbell Olympic Weight Set,1,29485.30,29485.30,Credit Card,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P02248,22248,2025-03-09,Beauty Products,Verb Ghost Oil,1,2015.05,2015.05,Credit Card,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P02249,22249,2025-04-01,Beauty Products,NARS Radiant Creamy Concealer,6,3178.90,19073.40,PayPal,1,Very poor product. Nothing about it works as described. Total disappointment.
P02250,22250,2025-12-10,Electronics,Canon EOS R8 Camera,3,152067.05,456201.15,PayPal,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P02251,22251,2025-10-11,Home Appliances,Instant Pot Duo Plus,1,14396.94,14396.94,PayPal,3,Middle of the pack. Not disappointed but not impressed either.
P02252,22252,2025-12-28,Electronics,JBL Charge 5 Speaker,3,18209.17,54627.51,Debit Card,2,Below average. Several issues that make it hard to recommend to others.
P02253,22253,2025-07-05,Home Appliances,iRobot Roomba j9+,6,71077.52,426465.12,Credit Card,4,Great build quality and feels premium. Would recommend to friends and family.
P02254,22254,2025-01-01,Electronics,Garmin Fenix 8,5,97140.77,485703.85,PayPal,4,Works great and looks good too. Very pleased with this purchase overall.
P02255,22255,2025-12-11,Books,Lessons in Chemistry by Bonnie Garmus,5,1349.24,6746.20,UPI,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P02256,22256,2025-04-15,Home Appliances,Shark Steam Mop S7000,5,14840.94,74204.70,Credit Card,1,Returned this immediately. The product was defective and poorly made.
P02257,22257,2025-12-19,Home Appliances,KitchenAid 5-Speed Blender,2,8293.43,16586.86,Google Pay,2,Not satisfied with this purchase. The quality is noticeably lacking.
P02258,22258,2025-11-04,Clothing,New Balance 530,1,9700.13,9700.13,Debit Card,2,Disappointing quality for the price. Expected much better based on the description.
P02259,22259,2025-12-01,Books,The Last Devil to Die by Richard Osman,1,1345.08,1345.08,UPI,4,Very satisfied customer. The product is well-designed and performs reliably.
P02260,22260,2025-07-04,Clothing,New Balance 530,1,10342.17,10342.17,Google Pay,4,Four stars because it's very good but not perfect. Still a great buy overall.
P02261,22261,2025-11-05,Clothing,Uniqlo Heattech T-Shirt,6,2046.24,12277.44,PayPal,2,Disappointing quality for the price. Expected much better based on the description.
